noun_w_ekor	noun_w_orang	cossim
ikan	kontrolir	0.12
ikan	mubalig	0.12
ikan	organisator	0.15
ikan	balerina	0.16
ikan	selebgram	0.12
ikan	bumiputra	0.13
ikan	kopral	0.12
ikan	kalifah	0.22
ikan	perias	0.2
ikan	arsiparis	0.09
ikan	gentlemen	0.07
ikan	waiter	0.17
ikan	loper	0.22
ikan	waliyullah	0.08
ikan	marxis	0.15
ikan	liberalis	0.17
ikan	judoka	0.13
ikan	businessman	0.14
ikan	syaman	0.16
ikan	widyaiswara	0.11
ikan	learner	0.02
ikan	ginekolog	0.01
ikan	residivis	0.19
ikan	tumenggung	0.02
ikan	ketum	0.17
ikan	murabbi	0.13
ikan	wagub	0.11
ikan	vlogger	0.13
ikan	kapolda	0.15
ikan	kacung	0.17
ikan	koleris	0.14
ikan	moralis	0.19
ikan	propagandis	0.17
ikan	voter	0.05
ikan	adopter	0.16
ikan	inlander	0.08
ikan	peresensi	0.21
ikan	klinisi	0.12
ikan	jongos	0.23
ikan	mayoret	0.2
ikan	devi	0.11
ikan	waskita	0.1
ikan	ballerina	0.12
ikan	enterpreneurship	0.14
ikan	jugun	0.07
ikan	mukminah	0.16
ikan	teungku	0.13
ikan	mandataris	0.14
ikan	reformer	0.21
ikan	grader	0.18
ikan	sekularis	0.13
ikan	filosuf	0.16
ikan	konservator	0.23
ikan	madam	0.15
ikan	masbuk	0.02
ikan	cendikia	0.14
ikan	validator	0.1
ikan	terroris	0.22
ikan	duchess	0.05
ikan	meneer	0.13
ikan	godfather	0.19
ikan	assessor	0.11
ikan	paramedik	0.15
ikan	egoistik	0.12
ikan	floris	0.29
ikan	biduanita	0.21
ikan	clairvoyance	0.04
ikan	bhiksuni	0.15
ikan	evangelist	0.12
ikan	gatekeeper	0.04
ikan	diktaktor	0.15
ikan	ekspat	0.25
ikan	inspektor	0.22
ikan	superintendent	0.04
ikan	foreman	0.16
ikan	golfer	0.12
ikan	sebatangkara	0.32
ikan	herpetolog	0.23
ikan	strategist	0.07
ikan	selebtwit	0.21
ikan	achiever	0.06
ikan	hispanik	0.22
ikan	ghostwriter	0.12
ikan	nulipara	0.16
ikan	legalis	0.17
ikan	networker	0.11
ikan	monetaris	0.14
ikan	pamongpraja	0.1
ikan	pengibing	0.24
ikan	taekwondoin	0.13
ikan	paedofil	0.2
ikan	campers	0.22
ikan	pramusiwi	0.13
ikan	wirausahaan	0.21
ikan	kooperator	0.17
ikan	perempuaan	0.28
ikan	markonis	0.29
ikan	sadomasokis	0.14
ikan	mushalli	0.2
ikan	mubayyin	0.09
ikan	koder	0.31
ikan	laksmana	0.22
ikan	nonpartisipan	0.16
ikan	kristalografer	0.21
ikan	marbut	0.14
ikan	snowboarder	0.17
ikan	crossline	0.13
ikan	murabi	0.28
ikan	postrukturalis	0.24
ikan	budayan	0.29
ikan	penaluk	0.31
ikan	propagandais	0.2
ikan	khatamul	0.17
ikan	controlleur	0.23
lalat	orang	0.28
lalat	sendiri	0.05
lalat	diri	0.13
lalat	manusia	0.3
lalat	wanita	0.25
lalat	anggota	0.17
lalat	siswa	0.23
lalat	pihak	0.1
lalat	pria	0.25
lalat	guru	0.2
lalat	perempuan	0.23
lalat	teman	0.16
lalat	warga	0.18
lalat	bayi	0.26
lalat	mahasiswa	0.21
lalat	dokter	0.17
lalat	internet	0.1
lalat	raja	0.24
lalat	rakyat	0.14
lalat	ahli	0.19
lalat	tokoh	0.23
lalat	tenaga	0.16
lalat	kaum	0.22
lalat	istri	0.19
lalat	militer	0.08
lalat	gadis	0.29
lalat	dewasa	0.14
lalat	suami	0.15
lalat	calon	0.21
lalat	asing	0.19
lalat	ayah	0.19
lalat	tamu	0.21
lalat	remaja	0.19
lalat	umat	0.22
lalat	mantan	0.17
lalat	publik	0.02
lalat	korban	0.2
lalat	konsumen	0.16
lalat	putra	0.22
lalat	saudara	0.15
lalat	putri	0.21
lalat	presiden	0.13
lalat	makhluk	0.37
lalat	pasien	0.2
lalat	polisi	0.13
lalat	sobat	0.14
lalat	sahabat	0.14
lalat	staf	0.09
lalat	aktor	0.23
lalat	ulama	0.23
lalat	artis	0.22
lalat	lawan	0.2
lalat	kontak	0.14
lalat	lelaki	0.26
lalat	murid	0.16
lalat	ketua	0.09
lalat	wakil	0.15
lalat	pegawai	0.16
lalat	musuh	0.25
lalat	adik	0.2
lalat	dewa	0.22
lalat	mas	0.08
lalat	kakak	0.18
lalat	produsen	0.22
lalat	menteri	0.15
lalat	mitra	0.15
lalat	raksasa	0.22
lalat	blogger	0.16
lalat	manajer	0.12
lalat	dosen	0.2
lalat	sutradara	0.1
lalat	buruh	0.17
lalat	nenek	0.12
lalat	induk	0.31
lalat	rekan	0.15
lalat	tetangga	0.17
lalat	kuasa	0.03
lalat	bandar	0.17
lalat	malaikat	0.24
lalat	gubernur	0.07
lalat	prajurit	0.2
lalat	admin	0.1
lalat	tukang	0.2
lalat	user	0.1
lalat	operator	0.11
lalat	pakar	0.19
lalat	wartawan	0.13
lalat	pacar	0.09
lalat	produser	0.13
lalat	senior	0.12
lalat	wali	0.15
lalat	saksi	0.08
lalat	kawan	0.17
lalat	hamba	0.2
lalat	seniman	0.24
lalat	musisi	0.22
lalat	hakim	0.05
lalat	kaisar	0.09
lalat	famili	0.26
lalat	pahlawan	0.17
lalat	sarjana	0.08
lalat	investor	0.14
lalat	haji	0.11
lalat	perwira	0.19
lalat	eksekutif	0.14
lalat	budak	0.18
lalat	mama	0.05
lalat	cucu	0.14
lalat	bupati	0.12
lalat	nelayan	0.23
lalat	hantu	0.25
lalat	atlet	0.23
lalat	isteri	0.21
lalat	leader	0.09
lalat	pendeta	0.13
lalat	direktur	0.1
lalat	formasi	0.1
lalat	panitia	0.04
lalat	aktivis	0.21
lalat	official	0.16
lalat	jenderal	0.1
lalat	kafir	0.14
lalat	pilot	0.19
lalat	kandidat	0.17
lalat	mayat	0.26
lalat	wasit	0.12
lalat	balita	0.19
lalat	pangeran	0.25
lalat	asisten	0.08
lalat	responden	0.14
lalat	juru	0.08
lalat	awak	0.16
lalat	distributor	0.13
lalat	kakek	0.15
lalat	profesor	0.18
lalat	komandan	0.14
lalat	kerabat	0.13
lalat	komunis	0.18
lalat	teroris	0.25
lalat	leluhur	0.12
lalat	arsitek	0.11
lalat	politisi	0.24
lalat	ratu	0.24
lalat	pribumi	0.09
lalat	desainer	0.17
lalat	kapten	0.11
lalat	sekutu	0.18
lalat	alumni	0.08
lalat	sponsor	0.07
lalat	master	0.07
lalat	spesialis	0.17
lalat	atasan	0.09
lalat	santri	0.22
lalat	sekretaris	0.05
lalat	putera	0.2
lalat	kritikus	0.25
lalat	abang	0.1
lalat	oknum	0.16
lalat	konsultan	0.11
lalat	player	0.11
lalat	filsuf	0.19
lalat	turis	0.24
lalat	monster	0.29
lalat	mahluk	0.32
lalat	tante	0.04
lalat	bidan	0.09
lalat	rasul	0.09
lalat	iblis	0.23
lalat	janda	0.15
lalat	jamaah	0.2
lalat	fotografer	0.11
lalat	elit	0.11
lalat	kader	0.22
lalat	waris	0.13
lalat	insinyur	0.19
lalat	subyek	0.21
lalat	dukun	0.13
lalat	audit	0.04
lalat	kru	0.15
lalat	sopir	0.15
lalat	duta	0.12
lalat	doktor	0.11
lalat	bubur	0.2
lalat	bocah	0.26
lalat	driver	0.18
lalat	intelijen	0.15
lalat	praktisi	0.12
lalat	walikota	0.11
lalat	obesitas	0.11
lalat	siswi	0.17
lalat	finalis	0.14
lalat	sultan	0.14
lalat	panglima	0.14
lalat	imigran	0.22
lalat	hacker	0.15
lalat	puteri	0.23
lalat	optimis	0.04
lalat	family	0.11
lalat	resepsionis	0.06
lalat	bajak	0.18
lalat	delegasi	0.14
lalat	revolusioner	0.17
lalat	developer	0.09
lalat	keponakan	0.22
lalat	teknisi	0.15
lalat	jago	0.18
lalat	ninja	0.16
lalat	kiper	0.09
lalat	propaganda	0.15
lalat	nasionalis	0.15
lalat	netizen	0.15
lalat	mahasiswi	0.15
lalat	mempelai	0.17
lalat	psikolog	0.13
lalat	analis	0.15
lalat	donor	0.17
lalat	striker	0.21
lalat	ekonom	0.13
lalat	sufi	0.19
lalat	tuna	0.21
lalat	supir	0.14
lalat	konselor	0.06
lalat	diplomat	0.13
lalat	ksatria	0.23
lalat	dalang	0.13
lalat	rektor	0.14
lalat	inspeksi	0.15
lalat	wirausaha	0.16
lalat	majikan	0.08
lalat	administrator	0.12
lalat	ojek	0.16
lalat	general	-0
lalat	kapitalis	0.14
lalat	suporter	0.16
lalat	alim	0.16
lalat	mukmin	0.18
lalat	siluman	0.14
lalat	suster	0.13
lalat	guide	0.02
lalat	detektif	0.1
lalat	jaksa	0.07
lalat	agent	0.09
lalat	kolektor	0.16
lalat	business	0.02
lalat	macan	0.21
lalat	elite	0.06
lalat	pendekar	0.17
lalat	pastor	0.21
lalat	sanak	0.06
lalat	kontributor	0.12
lalat	trader	0.08
lalat	preman	0.19
lalat	mafia	0.15
lalat	direksi	-0
lalat	konduktor	0.13
lalat	fasilitator	0.16
lalat	miss	0.03
lalat	kristen	0.07
lalat	partisipan	0.06
lalat	bibi	0.11
lalat	pramuka	0.16
lalat	birokrat	0.12
lalat	pensiunan	0.15
lalat	anarkis	0.08
lalat	mentor	0.11
lalat	rias	0.07
lalat	botani	0.13
lalat	programmer	0.1
lalat	designer	0.05
lalat	hadirin	0.1
lalat	jemaah	0.22
lalat	narapidana	0.18
lalat	kasir	0.06
lalat	panutan	0.12
lalat	gerombolan	0.31
lalat	biksu	0.16
lalat	debitur	0.09
lalat	supplier	0.13
lalat	diktator	0.14
lalat	abdi	0.13
lalat	sesepuh	0.1
lalat	lesbian	0.12
lalat	lurah	0.03
lalat	satpam	0.08
lalat	kurir	0.19
lalat	engineer	0.03
lalat	migran	0.22
lalat	koruptor	0.22
lalat	demonstran	0.25
lalat	sandera	0.13
lalat	astronot	0.16
lalat	serdadu	0.21
lalat	martir	0.08
lalat	kiai	0.18
lalat	pramugari	0.14
lalat	motivator	0.19
lalat	kesatria	0.16
lalat	bendahara	0.05
lalat	downline	0.08
lalat	perawi	0.21
lalat	kuli	0.17
lalat	kreditur	0.05
lalat	kyai	0.16
lalat	biang	0.26
lalat	pesimis	0.07
lalat	saudagar	0.2
lalat	audiens	0.08
lalat	dai	0.2
lalat	maling	0.18
lalat	regulator	0.09
lalat	founder	0.05
lalat	moderator	0.09
lalat	pujangga	0.19
lalat	alumnus	0.19
lalat	komunikator	0.15
lalat	entrepreneur	0.15
lalat	redaktur	0.1
lalat	separatis	0.12
lalat	bujang	0.11
lalat	mumi	0.18
lalat	independent	0.05
lalat	konsul	0.04
lalat	tutor	0.08
lalat	laskar	0.18
lalat	badut	0.2
lalat	informan	0.11
lalat	mediator	0.16
lalat	humas	0.07
lalat	psikiater	0.1
lalat	otodidak	0.03
lalat	cleaning	0.1
lalat	indo	0.03
lalat	pesepakbola	0.23
lalat	filosof	0.2
lalat	krama	0.04
lalat	brahmana	0.24
lalat	simpatisan	0.19
lalat	petahana	0.03
lalat	musafir	0.18
lalat	duda	0.18
lalat	eksportir	0.16
lalat	guest	0.11
lalat	wiraswasta	0.09
lalat	nona	0.11
lalat	deputi	0.11
lalat	buronan	0.14
lalat	ateis	0.08
lalat	sosiolog	0.17
lalat	narator	0.17
lalat	maestro	0.17
lalat	perompak	0.2
lalat	tabib	0.11
lalat	konseli	0.08
lalat	woman	0.11
lalat	punggawa	0.11
lalat	firaun	0.21
lalat	humanis	0.09
lalat	intel	0.16
lalat	tameng	0.1
lalat	komunikan	0.07
lalat	pengamen	0.2
lalat	naturalis	0.1
lalat	waria	0.18
lalat	technical	-0.01
lalat	marinir	0.1
lalat	bandit	0.17
lalat	inspektur	0.11
lalat	syetan	0.23
lalat	pecundang	0.14
lalat	borjuis	0.13
lalat	pialang	0.13
lalat	ekspatriat	0.11
lalat	praja	0.13
lalat	miliarder	0.15
lalat	satria	0.14
lalat	laksamana	0.13
lalat	maniak	0.21
lalat	transmigran	0.18
lalat	blasteran	0.16
lalat	mujtahid	0.08
lalat	tiran	0.17
lalat	decision	0.04
lalat	sepuh	0.09
lalat	resign	-0.01
lalat	marketer	0.07
lalat	prabu	0.13
lalat	koboi	0.13
lalat	persona	0.05
lalat	fighter	0.18
lalat	pegiat	0.16
lalat	priyayi	0.13
lalat	mbok	0.02
lalat	agamis	0.12
lalat	purnawirawan	0.11
lalat	peragawati	0.2
lalat	demokrat	0.14
lalat	mantri	0.15
lalat	syuhada	0.19
lalat	sekuriti	0.05
lalat	mujahid	0.19
lalat	idiot	0.19
lalat	demokratik	0.09
lalat	salesman	0.14
lalat	eyang	0.07
lalat	bajingan	0.17
lalat	selebritas	0.14
lalat	paramedis	0.08
lalat	dirigen	0.1
lalat	translator	0
lalat	principal	0.04
lalat	panitera	0.09
lalat	panelis	0.08
lalat	orator	0.18
lalat	mursyid	0.11
lalat	algojo	0.14
lalat	pawang	0.22
lalat	sersan	0.1
lalat	rentenir	0.1
lalat	kompeni	0.08
lalat	superstar	0.11
lalat	ekstremis	0.24
lalat	perjaka	0.11
lalat	comic	0.12
lalat	jagal	0.13
lalat	diva	0.13
lalat	modernis	0.15
lalat	sipir	0.14
lalat	partisan	0.15
lalat	patriot	0.15
lalat	habib	0.12
lalat	materialis	0.19
lalat	inovator	0.19
lalat	sahaya	0.21
lalat	polwan	0.17
lalat	mubaligh	0.17
lalat	pemrakarsa	0.09
lalat	mahasiwa	0.18
lalat	observer	0.12
lalat	saintis	0.16
lalat	akrobatik	0.19
lalat	raden	0.06
lalat	volunteer	0.11
lalat	bintara	0.12
lalat	cagub	0.1
lalat	kondektur	0.08
lalat	opsir	0.17
lalat	bodyguard	0.11
lalat	negosiator	0.05
lalat	agnostik	0.06
lalat	angota	0.14
lalat	reserse	0.06
lalat	teknokrat	0.21
lalat	oportunis	0.13
lalat	flamboyan	0.16
lalat	mucikari	0.09
lalat	terperiksa	0.09
lalat	biduan	0.17
lalat	konstruktivis	0.14
lalat	cerpenis	0.18
lalat	sinden	0.15
lalat	binatu	0.16
lalat	kiyai	0.15
lalat	romusha	0.14
lalat	wapres	0.1
lalat	pelayat	0.18
lalat	bumiputera	0.12
lalat	nyai	0.14
lalat	mantu	0.18
lalat	bartender	0.12
lalat	enterpreneur	0.15
lalat	ekstrovert	0.15
lalat	formatur	0.1
lalat	rohaniawan	0.16
lalat	rasionalis	0.18
lalat	gigolo	0.11
lalat	presidium	0.04
lalat	upline	0
lalat	asesor	0.09
lalat	nahkoda	0.11
lalat	franchisee	0.09
lalat	evaluator	0.12
lalat	porter	0.12
lalat	sensei	0.01
lalat	buzzer	0.13
lalat	lover	0.11
lalat	sayyid	0.18
lalat	keparat	0.22
lalat	marsekal	0.13
lalat	kontrolir	0.07
lalat	mubalig	0.2
lalat	organisator	0.18
lalat	balerina	0.11
lalat	selebgram	0.15
lalat	bumiputra	0.12
lalat	kopral	0.13
lalat	kalifah	0.11
lalat	perias	0.12
lalat	arsiparis	0.05
lalat	gentlemen	0.12
lalat	waiter	0.16
lalat	loper	0.21
lalat	waliyullah	0.11
lalat	marxis	0.13
lalat	liberalis	0.2
lalat	judoka	0.07
lalat	businessman	0.14
lalat	syaman	0.07
lalat	widyaiswara	0.13
lalat	learner	-0
lalat	ginekolog	0.07
lalat	residivis	0.14
lalat	tumenggung	0.05
lalat	ketum	0.11
lalat	murabbi	0.18
lalat	wagub	0.01
lalat	vlogger	0.09
lalat	kapolda	0.14
lalat	kacung	0.19
lalat	koleris	0.18
lalat	moralis	0.14
lalat	propagandis	0.17
lalat	voter	0.06
lalat	adopter	0.14
lalat	inlander	0.07
lalat	peresensi	0.15
lalat	klinisi	-0.01
lalat	jongos	0.16
lalat	mayoret	0.17
lalat	devi	0.1
lalat	waskita	0.1
lalat	ballerina	0.09
lalat	enterpreneurship	0.1
lalat	jugun	0.05
lalat	mukminah	0.21
lalat	teungku	0.06
lalat	mandataris	0.11
lalat	reformer	0.19
lalat	grader	0.11
lalat	sekularis	0.12
lalat	filosuf	0.2
lalat	konservator	0.13
lalat	madam	0.12
lalat	masbuk	0.15
lalat	cendikia	0.17
lalat	validator	0.12
lalat	terroris	0.22
lalat	duchess	0.04
lalat	meneer	0.13
lalat	godfather	0.15
lalat	assessor	0.05
lalat	paramedik	0.05
lalat	egoistik	0.12
lalat	floris	0.19
lalat	biduanita	0.2
lalat	clairvoyance	0.01
lalat	bhiksuni	0.17
lalat	evangelist	0.1
lalat	gatekeeper	0.06
lalat	diktaktor	0.12
lalat	ekspat	0.11
lalat	inspektor	0.2
lalat	superintendent	0.04
lalat	foreman	0.11
lalat	golfer	0.14
lalat	sebatangkara	0.21
lalat	herpetolog	0.22
lalat	strategist	0.01
lalat	selebtwit	0.23
lalat	achiever	0.05
lalat	hispanik	0.15
lalat	ghostwriter	0.13
lalat	nulipara	0.12
lalat	legalis	0.15
lalat	networker	0.05
lalat	monetaris	0.1
lalat	pamongpraja	0.13
lalat	pengibing	0.14
lalat	taekwondoin	0.1
lalat	paedofil	0.12
lalat	campers	0.13
lalat	pramusiwi	0.14
lalat	wirausahaan	0.08
lalat	kooperator	0.13
lalat	perempuaan	0.24
lalat	markonis	0.12
lalat	sadomasokis	0.17
lalat	mushalli	0.19
lalat	mubayyin	0.24
lalat	koder	0.13
lalat	laksmana	0.13
lalat	nonpartisipan	0.08
lalat	kristalografer	0.18
lalat	marbut	0.1
lalat	snowboarder	0.14
lalat	crossline	0.02
lalat	murabi	0.18
lalat	postrukturalis	0.18
lalat	budayan	0.11
lalat	penaluk	0.2
lalat	propagandais	0.15
lalat	khatamul	0.08
lalat	controlleur	0.14
hewan	orang	0.43
hewan	sendiri	0.3
hewan	diri	0.3
hewan	manusia	0.66
hewan	wanita	0.4
hewan	anggota	0.35
hewan	siswa	0.25
hewan	pihak	0.24
hewan	pria	0.37
hewan	guru	0.28
hewan	perempuan	0.35
hewan	teman	0.28
hewan	warga	0.36
hewan	bayi	0.42
hewan	mahasiswa	0.31
hewan	dokter	0.37
hewan	internet	0.23
hewan	raja	0.32
hewan	rakyat	0.3
hewan	ahli	0.35
hewan	tokoh	0.33
hewan	tenaga	0.35
hewan	kaum	0.31
hewan	istri	0.29
hewan	militer	0.3
hewan	gadis	0.31
hewan	dewasa	0.34
hewan	suami	0.24
hewan	calon	0.29
hewan	asing	0.36
hewan	ayah	0.23
hewan	tamu	0.23
hewan	remaja	0.24
hewan	umat	0.42
hewan	mantan	0.22
hewan	publik	0.3
hewan	korban	0.35
hewan	konsumen	0.35
hewan	putra	0.22
hewan	saudara	0.23
hewan	putri	0.25
hewan	presiden	0.18
hewan	makhluk	0.66
hewan	pasien	0.36
hewan	polisi	0.29
hewan	sobat	0.21
hewan	sahabat	0.3
hewan	staf	0.15
hewan	aktor	0.27
hewan	ulama	0.29
hewan	artis	0.29
hewan	lawan	0.26
hewan	kontak	0.27
hewan	lelaki	0.32
hewan	murid	0.22
hewan	ketua	0.23
hewan	wakil	0.24
hewan	pegawai	0.28
hewan	musuh	0.35
hewan	adik	0.21
hewan	dewa	0.37
hewan	mas	0.15
hewan	kakak	0.21
hewan	produsen	0.33
hewan	menteri	0.24
hewan	mitra	0.19
hewan	raksasa	0.38
hewan	blogger	0.23
hewan	manajer	0.18
hewan	dosen	0.29
hewan	sutradara	0.14
hewan	buruh	0.24
hewan	nenek	0.26
hewan	induk	0.39
hewan	rekan	0.29
hewan	tetangga	0.28
hewan	kuasa	0.22
hewan	bandar	0.24
hewan	malaikat	0.36
hewan	gubernur	0.21
hewan	prajurit	0.32
hewan	admin	0.1
hewan	tukang	0.27
hewan	user	0.17
hewan	operator	0.26
hewan	pakar	0.32
hewan	wartawan	0.21
hewan	pacar	0.21
hewan	produser	0.2
hewan	senior	0.25
hewan	wali	0.18
hewan	saksi	0.24
hewan	kawan	0.26
hewan	hamba	0.28
hewan	seniman	0.3
hewan	musisi	0.28
hewan	hakim	0.18
hewan	kaisar	0.29
hewan	famili	0.29
hewan	pahlawan	0.28
hewan	sarjana	0.25
hewan	investor	0.19
hewan	haji	0.27
hewan	perwira	0.26
hewan	eksekutif	0.21
hewan	budak	0.36
hewan	mama	0.12
hewan	cucu	0.27
hewan	bupati	0.14
hewan	nelayan	0.32
hewan	hantu	0.37
hewan	atlet	0.21
hewan	isteri	0.26
hewan	leader	0.11
hewan	pendeta	0.27
hewan	direktur	0.18
hewan	formasi	0.24
hewan	panitia	0.2
hewan	aktivis	0.32
hewan	official	0.08
hewan	jenderal	0.23
hewan	kafir	0.26
hewan	pilot	0.22
hewan	kandidat	0.27
hewan	mayat	0.39
hewan	wasit	0.13
hewan	balita	0.3
hewan	pangeran	0.25
hewan	asisten	0.22
hewan	responden	0.18
hewan	juru	0.14
hewan	awak	0.2
hewan	distributor	0.21
hewan	kakek	0.26
hewan	profesor	0.28
hewan	komandan	0.24
hewan	kerabat	0.34
hewan	komunis	0.23
hewan	teroris	0.25
hewan	leluhur	0.34
hewan	arsitek	0.21
hewan	politisi	0.26
hewan	ratu	0.23
hewan	pribumi	0.29
hewan	desainer	0.25
hewan	kapten	0.18
hewan	sekutu	0.22
hewan	alumni	0.15
hewan	sponsor	0.1
hewan	master	0.13
hewan	spesialis	0.31
hewan	atasan	0.17
hewan	santri	0.22
hewan	sekretaris	0.16
hewan	putera	0.24
hewan	kritikus	0.23
hewan	abang	0.11
hewan	oknum	0.28
hewan	konsultan	0.24
hewan	player	0.13
hewan	filsuf	0.28
hewan	turis	0.27
hewan	monster	0.44
hewan	mahluk	0.61
hewan	tante	0.06
hewan	bidan	0.19
hewan	rasul	0.25
hewan	iblis	0.34
hewan	janda	0.15
hewan	jamaah	0.27
hewan	fotografer	0.29
hewan	elit	0.24
hewan	kader	0.23
hewan	waris	0.18
hewan	insinyur	0.26
hewan	subyek	0.37
hewan	dukun	0.28
hewan	audit	0.17
hewan	kru	0.24
hewan	sopir	0.2
hewan	duta	0.2
hewan	doktor	0.22
hewan	bubur	0.24
hewan	bocah	0.31
hewan	driver	0.11
hewan	intelijen	0.25
hewan	praktisi	0.29
hewan	walikota	0.16
hewan	obesitas	0.21
hewan	siswi	0.24
hewan	finalis	0.22
hewan	sultan	0.19
hewan	panglima	0.2
hewan	imigran	0.21
hewan	hacker	0.17
hewan	puteri	0.23
hewan	optimis	0.13
hewan	family	0.16
hewan	resepsionis	0.09
hewan	bajak	0.32
hewan	delegasi	0.2
hewan	revolusioner	0.21
hewan	developer	0.15
hewan	keponakan	0.26
hewan	teknisi	0.24
hewan	jago	0.23
hewan	ninja	0.28
hewan	kiper	0.23
hewan	propaganda	0.19
hewan	nasionalis	0.18
hewan	netizen	0.21
hewan	mahasiswi	0.28
hewan	mempelai	0.16
hewan	psikolog	0.25
hewan	analis	0.16
hewan	donor	0.29
hewan	striker	0.22
hewan	ekonom	0.19
hewan	sufi	0.24
hewan	tuna	0.21
hewan	supir	0.2
hewan	konselor	0.14
hewan	diplomat	0.18
hewan	ksatria	0.28
hewan	dalang	0.15
hewan	rektor	0.17
hewan	inspeksi	0.22
hewan	wirausaha	0.25
hewan	majikan	0.29
hewan	administrator	0.16
hewan	ojek	0.21
hewan	general	0.16
hewan	kapitalis	0.2
hewan	suporter	0.23
hewan	alim	0.15
hewan	mukmin	0.28
hewan	siluman	0.33
hewan	suster	0.16
hewan	guide	0.15
hewan	detektif	0.23
hewan	jaksa	0.19
hewan	agent	0.16
hewan	kolektor	0.31
hewan	business	0.09
hewan	macan	0.41
hewan	elite	0.15
hewan	pendekar	0.23
hewan	pastor	0.17
hewan	sanak	0.19
hewan	kontributor	0.23
hewan	trader	0.17
hewan	preman	0.2
hewan	mafia	0.22
hewan	direksi	0.16
hewan	konduktor	0.19
hewan	fasilitator	0.13
hewan	miss	0.08
hewan	kristen	0.26
hewan	partisipan	0.26
hewan	bibi	0.16
hewan	pramuka	0.2
hewan	birokrat	0.25
hewan	pensiunan	0.24
hewan	anarkis	0.2
hewan	mentor	0.17
hewan	rias	0.15
hewan	botani	0.32
hewan	programmer	0.2
hewan	designer	0.16
hewan	hadirin	0.17
hewan	jemaah	0.24
hewan	narapidana	0.28
hewan	kasir	0.12
hewan	panutan	0.16
hewan	gerombolan	0.32
hewan	biksu	0.26
hewan	debitur	0.16
hewan	supplier	0.19
hewan	diktator	0.22
hewan	abdi	0.17
hewan	sesepuh	0.19
hewan	lesbian	0.25
hewan	lurah	0.06
hewan	satpam	0.17
hewan	kurir	0.25
hewan	engineer	0.15
hewan	migran	0.3
hewan	koruptor	0.29
hewan	demonstran	0.26
hewan	sandera	0.24
hewan	astronot	0.29
hewan	serdadu	0.28
hewan	martir	0.22
hewan	kiai	0.19
hewan	pramugari	0.2
hewan	motivator	0.14
hewan	kesatria	0.23
hewan	bendahara	0.17
hewan	downline	0.09
hewan	perawi	0.21
hewan	kuli	0.2
hewan	kreditur	0.13
hewan	kyai	0.16
hewan	biang	0.22
hewan	pesimis	0.12
hewan	saudagar	0.28
hewan	audiens	0.22
hewan	dai	0.2
hewan	maling	0.24
hewan	regulator	0.19
hewan	founder	0.05
hewan	moderator	0.15
hewan	pujangga	0.18
hewan	alumnus	0.19
hewan	komunikator	0.17
hewan	entrepreneur	0.15
hewan	redaktur	0.17
hewan	separatis	0.18
hewan	bujang	0.14
hewan	mumi	0.3
hewan	independent	0.13
hewan	konsul	0.21
hewan	tutor	0.12
hewan	laskar	0.21
hewan	badut	0.28
hewan	informan	0.15
hewan	mediator	0.2
hewan	humas	0.15
hewan	psikiater	0.14
hewan	otodidak	0.12
hewan	cleaning	0.12
hewan	indo	0.11
hewan	pesepakbola	0.27
hewan	filosof	0.25
hewan	krama	0.15
hewan	brahmana	0.2
hewan	simpatisan	0.22
hewan	petahana	0.14
hewan	musafir	0.26
hewan	duda	0.13
hewan	eksportir	0.24
hewan	guest	0.12
hewan	wiraswasta	0.13
hewan	nona	0.17
hewan	deputi	0.13
hewan	buronan	0.22
hewan	ateis	0.24
hewan	sosiolog	0.13
hewan	narator	0.21
hewan	maestro	0.17
hewan	perompak	0.27
hewan	tabib	0.25
hewan	konseli	0.12
hewan	woman	0.1
hewan	punggawa	0.21
hewan	firaun	0.24
hewan	humanis	0.2
hewan	intel	0.08
hewan	tameng	0.21
hewan	komunikan	0.16
hewan	pengamen	0.2
hewan	naturalis	0.36
hewan	waria	0.25
hewan	technical	0.09
hewan	marinir	0.24
hewan	bandit	0.21
hewan	inspektur	0.2
hewan	syetan	0.26
hewan	pecundang	0.17
hewan	borjuis	0.14
hewan	pialang	0.26
hewan	ekspatriat	0.23
hewan	praja	0.17
hewan	miliarder	0.14
hewan	satria	0.14
hewan	laksamana	0.16
hewan	maniak	0.23
hewan	transmigran	0.2
hewan	blasteran	0.2
hewan	mujtahid	0.19
hewan	tiran	0.21
hewan	decision	-0.01
hewan	sepuh	0.18
hewan	resign	0.05
hewan	marketer	0.13
hewan	prabu	0.15
hewan	koboi	0.22
hewan	persona	0.21
hewan	fighter	0.11
hewan	pegiat	0.25
hewan	priyayi	0.13
hewan	mbok	0.05
hewan	agamis	0.16
hewan	purnawirawan	0.19
hewan	peragawati	0.18
hewan	demokrat	0.14
hewan	mantri	0.27
hewan	syuhada	0.15
hewan	sekuriti	0.17
hewan	mujahid	0.21
hewan	idiot	0.13
hewan	demokratik	0.23
hewan	salesman	0.15
hewan	eyang	0.09
hewan	bajingan	0.27
hewan	selebritas	0.28
hewan	paramedis	0.33
hewan	dirigen	0.17
hewan	translator	0.06
hewan	principal	0.05
hewan	panitera	0.2
hewan	panelis	0.2
hewan	orator	0.16
hewan	mursyid	0.14
hewan	algojo	0.2
hewan	pawang	0.34
hewan	sersan	0.12
hewan	rentenir	0.19
hewan	kompeni	0.13
hewan	superstar	0.17
