noun_w_ekor	noun_w_orang	cossim
mamalia	pengambil	0.22
mamalia	penuntut	0.09
mamalia	demonstran	0.18
mamalia	sandera	0.19
mamalia	pembina	0.11
mamalia	astronot	0.19
mamalia	serdadu	0.2
mamalia	tanggungan	0.13
mamalia	pencetus	0.15
mamalia	pemangsa	0.4
mamalia	bendahara	0.14
mamalia	penyebar	0.19
mamalia	kuli	0.13
mamalia	kreditur	0.13
mamalia	pemesan	0.12
mamalia	biang	0.16
mamalia	dermawan	0.08
mamalia	pemeriksa	0.14
mamalia	negarawan	0.14
mamalia	pengukur	0.16
mamalia	penambang	0.13
mamalia	pembajak	0.18
mamalia	budayawan	0.18
mamalia	perekam	0.14
mamalia	penyayang	0.25
mamalia	pemukul	0.08
mamalia	perencana	0.14
mamalia	pengumpul	0.23
mamalia	separatis	0.15
mamalia	mumi	0.21
mamalia	wirausahawan	0.08
mamalia	penangkap	0.22
mamalia	informan	0.11
mamalia	humas	0.13
mamalia	penyelam	0.31
mamalia	pemasar	0.11
mamalia	pemalas	0.28
mamalia	penarik	0.21
mamalia	pengembara	0.2
mamalia	cleaning	0.03
mamalia	gerilyawan	0.19
mamalia	penggagas	0.14
mamalia	duda	0.07
mamalia	penyembah	0.16
mamalia	penilai	0.16
mamalia	penguji	0.14
mamalia	eksportir	0.15
mamalia	wiraswasta	0.05
mamalia	nona	0.09
mamalia	deputi	0.12
mamalia	pengunjuk	0.04
mamalia	penyembuh	0.11
mamalia	rohaniwan	0.19
mamalia	pemanah	0.15
mamalia	firaun	0.19
mamalia	penyelidik	0.17
mamalia	penampil	0.19
mamalia	peranakan	0.29
mamalia	marinir	0.16
mamalia	suruhan	0.09
mamalia	inspektur	0.15
mamalia	pialang	0.12
mamalia	miliarder	0.11
mamalia	satria	0.08
mamalia	usahawan	0.12
mamalia	pelapor	0.13
mamalia	pemahat	0.17
mamalia	penunggu	0.06
mamalia	penurut	0.14
mamalia	pengusul	0.17
mamalia	pemimpi	0.17
mamalia	penyusup	0.17
mamalia	pemungut	0.15
mamalia	penceramah	0.03
mamalia	penggarap	0.12
mamalia	pelupa	0.2
mamalia	perupa	0.24
mamalia	panelis	0.15
mamalia	penyendiri	0.27
mamalia	pemateri	0.14
mamalia	penggali	0.21
mamalia	penukar	0.16
mamalia	penyabar	0.11
mamalia	habib	0.06
mamalia	pelempar	0.08
mamalia	pemborong	0.07
mamalia	pendemo	0.1
mamalia	pencerita	0.15
mamalia	penyelundup	0.16
mamalia	penganggur	0.16
mamalia	penggiling	0.16
mamalia	penterjemah	0.11
mamalia	pengulas	0.11
mamalia	penagih	0.08
mamalia	hartawan	0.15
mamalia	perumus	0.16
mamalia	wapres	0.11
mamalia	peniup	0.08
mamalia	penggalang	0.11
mamalia	pembenci	0.21
mamalia	pengkaji	0.18
mamalia	pembebas	0.12
mamalia	pemetik	0.12
mamalia	penjilat	0.21
mamalia	pencabut	0.16
mamalia	peramah	0.13
mamalia	pengukir	0.12
mamalia	pengejar	0.2
mamalia	pemerah	0.24
mamalia	wiraswastawan	0.08
mamalia	pemulia	0.23
mamalia	penendang	0.08
mamalia	penyimak	0.17
mamalia	pelestari	0.28
mamalia	penjemput	0.08
mamalia	pembaru	0.23
mamalia	marxis	0.13
mamalia	penghayat	0.07
mamalia	pengadu	0.1
mamalia	pemasak	0.14
mamalia	pembobol	0.09
mamalia	penggemblengan	0.06
mamalia	penghasut	0.14
mamalia	penderma	0.23
mamalia	pemaksa	0.19
mamalia	peragu	0.07
mamalia	pengekor	0.12
mamalia	perayu	0.2
mamalia	pendebat	0.19
mamalia	penyuara	0.24
mamalia	pemimpinan	0.12
mamalia	penghadang	0.16
mamalia	pengasah	0.12
mamalia	madam	0.12
mamalia	pengutang	0.13
mamalia	pembisik	0.08
mamalia	pengetuk	0.14
mamalia	pemberang	0.21
mamalia	peneguh	0.12
mamalia	pewirausaha	0.13
mamalia	pencuriga	0.18
mamalia	pengalah	0.12
mamalia	pengalasan	0.19
mamalia	pengamuk	0.18
semut	dalam	0.2
semut	tahun	0.12
semut	orang	0.31
semut	saat	0.21
semut	anak	0.25
semut	tempat	0.21
semut	diri	0.21
semut	manusia	0.38
semut	hasil	0.12
semut	masyarakat	0.23
semut	kelas	0.2
semut	hidup	0.24
semut	wanita	0.23
semut	anggota	0.25
semut	keluarga	0.18
semut	data	0.17
semut	ibu	0.19
semut	kelompok	0.24
semut	jam	0.15
semut	tim	0.24
semut	pemain	0.25
semut	kulit	0.22
semut	bisnis	0.21
semut	siswa	0.19
semut	pihak	0.13
semut	pria	0.22
semut	media	0.23
semut	penduduk	0.22
semut	guru	0.23
semut	perempuan	0.22
semut	kepala	0.21
semut	bumi	0.25
semut	pengguna	0.2
semut	politik	0.18
semut	wisatawan	0.18
semut	teman	0.18
semut	bangsa	0.28
semut	penelitian	0.15
semut	batu	0.33
semut	warga	0.25
semut	perangkat	0.18
semut	model	0.18
semut	pasangan	0.14
semut	bayi	0.22
semut	penulis	0.2
semut	mahasiswa	0.17
semut	dokter	0.17
semut	internet	0.16
semut	pemimpin	0.21
semut	raja	0.33
semut	peserta	0.2
semut	rakyat	0.25
semut	ahli	0.23
semut	tokoh	0.18
semut	pasukan	0.33
semut	tenaga	0.19
semut	kaum	0.2
semut	istri	0.19
semut	militer	0.22
semut	karakter	0.22
semut	pengunjung	0.23
semut	gadis	0.19
semut	penderita	0.24
semut	suami	0.16
semut	pembelajaran	0.2
semut	calon	0.17
semut	ayah	0.13
semut	tamu	0.21
semut	pelayanan	0.1
semut	individu	0.26
semut	remaja	0.11
semut	umat	0.22
semut	mantan	0.19
semut	kehilangan	0.15
semut	matahari	0.25
semut	tipe	0.22
semut	keturunan	0.18
semut	burung	0.4
semut	pemilik	0.14
semut	korban	0.21
semut	konsumen	0.28
semut	putra	0.12
semut	saudara	0.2
semut	manajemen	0.2
semut	agen	0.22
semut	penyanyi	0.17
semut	tentara	0.38
semut	objek	0.18
semut	generasi	0.18
semut	karyawan	0.24
semut	putri	0.15
semut	umur	0.13
semut	presiden	0.16
semut	pajak	0.21
semut	pelanggan	0.18
semut	makhluk	0.39
semut	kelahiran	0.15
semut	ujung	0.19
semut	pasien	0.22
semut	kelapa	0.28
semut	perdagangan	0.18
